ytid,start,end,url,path,status,md5,ts,label_ids,label_names,num_labels,feature_path
gm5tHzVCBFs,110.0,120.0,https://www.youtube.com/watch?v=gm5tHzVCBFs,data\environment\raw\gm5tHzVCBFs_110.0_120.0.wav,ok,134386c4afe8b723684bcc1e365371e1,1762974265.196178,/m/07pbtc8;/m/09x0r;/t/dd00129,"[""Walk, footsteps;Speech;Outside, rural or natural""]",1,..\data\environment\processed\features\gm5tHzVCBFs_110.0_120.0.npy
gndCxpBrPqg,0.0,10.0,https://www.youtube.com/watch?v=gndCxpBrPqg,data\environment\raw\gndCxpBrPqg_0.0_10.0.wav,ok,4d9a381b94239a279e9c8e97e6d7549a,1762974274.5481725,/m/09x0r;/t/dd00121;/t/dd00125,"[""Speech;Boing;Inside, small room""]",1,..\data\environment\processed\features\gndCxpBrPqg_0.0_10.0.npy
gnnwvC0zhlI,0.0,10.0,https://www.youtube.com/watch?v=gnnwvC0zhlI,data\environment\raw\gnnwvC0zhlI_0.0_10.0.wav,ok,196e314e02d71e67d8c6896887523f67,1762974283.1120548,/m/04rlf;/m/07r67yg;/t/dd00128,"[""Music;Ding-dong;Outside, urban or manmade""]",1,..\data\environment\processed\features\gnnwvC0zhlI_0.0_10.0.npy
gqDaotsIhl8,60.0,70.0,https://www.youtube.com/watch?v=gqDaotsIhl8,data\environment\raw\gqDaotsIhl8_60.0_70.0.wav,ok,362f72fe7a34a410fa6b7120421b24e2,1762974312.3576972,/m/01xq0k1;/m/07rpkh9;/m/0ch8v,"[""Cattle, bovinae;Moo;Livestock, farm animals, working animals""]",1,..\data\environment\processed\features\gqDaotsIhl8_60.0_70.0.npy
guhbZzPfyG4,70.0,80.0,https://www.youtube.com/watch?v=guhbZzPfyG4,data\environment\raw\guhbZzPfyG4_70.0_80.0.wav,ok,9b5fcfdaf4fc0d2d6d687d2b5bcc482d,1762974320.7477841,/m/019jd;/m/03m9d0z;/m/06q74;/t/dd00092,"[""Boat, Water vehicle;Wind;Ship;Wind noise (microphone)""]",1,..\data\environment\processed\features\guhbZzPfyG4_70.0_80.0.npy
hubCDqXiT2M,5.0,15.0,https://www.youtube.com/watch?v=hubCDqXiT2M,data\environment\raw\hubCDqXiT2M_5.0_15.0.wav,ok,53e9e953f65e6605dc00db50767e269a,1762975408.1526153,/m/01xq0k1;/m/07rpkh9;/m/0ch8v,"[""Cattle, bovinae;Moo;Livestock, farm animals, working animals""]",1,..\data\environment\processed\features\hubCDqXiT2M_5.0_15.0.npy
ifhtmQJxXTE,60.0,70.0,https://www.youtube.com/watch?v=ifhtmQJxXTE,data\environment\raw\ifhtmQJxXTE_60.0_70.0.wav,ok,29d6e7fa279f3c25d8e84c7dd3f2c876,1762976268.985286,/m/0195fx;/m/01g50p;/m/06d_3;/m/07jdr;/t/dd00048,"[""Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Train wheels squealing""]",1,..\data\environment\processed\features\ifhtmQJxXTE_60.0_70.0.npy
jl5qC38vVWU,0.0,10.0,https://www.youtube.com/watch?v=jl5qC38vVWU,data\environment\raw\jl5qC38vVWU_0.0_10.0.wav,ok,1c8e994c48978ea6f090345c1ba4c5dd,1762977543.6299963,/m/07pqn27;/t/dd00125,"[""Bouncing;Inside, small room""]",1,..\data\environment\processed\features\jl5qC38vVWU_0.0_10.0.npy
kAGXQUHmJsg,26.0,36.0,https://www.youtube.com/watch?v=kAGXQUHmJsg,data\environment\raw\kAGXQUHmJsg_26.0_36.0.wav,ok,fd1639792054bb75bfa8605eb65b236e,1762977928.9290957,/t/dd00134,"[""Car passing by""]",1,..\data\environment\processed\features\kAGXQUHmJsg_26.0_36.0.npy
kAHeqfOrmdM,30.0,40.0,https://www.youtube.com/watch?v=kAHeqfOrmdM,data\environment\raw\kAHeqfOrmdM_30.0_40.0.wav,ok,d74850ca9fac12fe8104123b0f47a7c0,1762977940.9666028,/m/015p6;/m/020bb7;/m/07r_25d;/m/0h0rv,"[""Bird;Bird vocalization, bird call, bird song;Coo;Pigeon, dove""]",1,..\data\environment\processed\features\kAHeqfOrmdM_30.0_40.0.npy
kAUv1B-_wGc,30.0,40.0,https://www.youtube.com/watch?v=kAUv1B-_wGc,data\environment\raw\kAUv1B-_wGc_30.0_40.0.wav,ok,84fc4cfe0e18b6c671b177f9015b1d97,1762977950.8619168,/m/015p6;/m/020bb7;/m/07pggtn;/m/07r_25d;/m/0h0rv,"[""Bird;Bird vocalization, bird call, bird song;Chirp, tweet;Coo;Pigeon, dove""]",1,..\data\environment\processed\features\kAUv1B-_wGc_30.0_40.0.npy
kAyWijaBatQ,0.0,10.0,https://www.youtube.com/watch?v=kAyWijaBatQ,data\environment\raw\kAyWijaBatQ_0.0_10.0.wav,ok,4b47c55427790abfcc6e81fa33faff7e,1762977958.9261732,/m/07hvw1;/m/07yv9;/m/0k4j,"[""Field recording;Vehicle;Car""]",1,..\data\environment\processed\features\kAyWijaBatQ_0.0_10.0.npy
kGuKzWVGAGY,16.0,26.0,https://www.youtube.com/watch?v=kGuKzWVGAGY,data\environment\raw\kGuKzWVGAGY_16.0_26.0.wav,ok,baddf5bc4df7810e3ff0f3d53992395a,1762977968.321218,/m/06h7j;/m/09x0r;/t/dd00128,"[""Run;Speech;Outside, urban or manmade""]",1,..\data\environment\processed\features\kGuKzWVGAGY_16.0_26.0.npy
kHlH-Ys2CSs,150.0,160.0,https://www.youtube.com/watch?v=kHlH-Ys2CSs,data\environment\raw\kHlH-Ys2CSs_150.0_160.0.wav,ok,779e8aef40dd45c1ad6e1c2a9da6e30a,1762977977.3224838,/m/019jd;/m/02rlv9;/m/05kq4,"[""Boat, Water vehicle;Motorboat, speedboat;Ocean""]",1,..\data\environment\processed\features\kHlH-Ys2CSs_150.0_160.0.npy
kJCXjkQJ23A,50.0,60.0,https://www.youtube.com/watch?v=kJCXjkQJ23A,data\environment\raw\kJCXjkQJ23A_50.0_60.0.wav,ok,74f978a0149a74317275adbc45131cdc,1762977987.4322684,/m/01g50p;/m/0284vy3;/m/06d_3;/m/07jdr;/t/dd00048,"[""Railroad car, train wagon;Train horn;Rail transport;Train;Train wheels squealing""]",1,..\data\environment\processed\features\kJCXjkQJ23A_50.0_60.0.npy
kSu1zqB4Ttc,30.0,40.0,https://www.youtube.com/watch?v=kSu1zqB4Ttc,data\environment\raw\kSu1zqB4Ttc_30.0_40.0.wav,ok,91c47ef6ef17caf796f1e4b243db3b6f,1762978036.940496,/m/015p6;/m/020bb7;/m/07pggtn;/m/07r_25d;/m/0h0rv,"[""Bird;Bird vocalization, bird call, bird song;Chirp, tweet;Coo;Pigeon, dove""]",1,..\data\environment\processed\features\kSu1zqB4Ttc_30.0_40.0.npy
kWjt5M1_xbY,380.0,390.0,https://www.youtube.com/watch?v=kWjt5M1_xbY,data\environment\raw\kWjt5M1_xbY_380.0_390.0.wav,ok,7c42c965cd48bbe161626c65c9ac7381,1762978046.7206407,/m/01g50p;/m/06d_3;/m/07jdr;/m/07rwm0c;/t/dd00048,"[""Railroad car, train wagon;Rail transport;Train;Clickety-clack;Train wheels squealing""]",1,..\data\environment\processed\features\kWjt5M1_xbY_380.0_390.0.npy
k_WuEN7rANM,30.0,40.0,https://www.youtube.com/watch?v=k_WuEN7rANM,data\environment\raw\k_WuEN7rANM_30.0_40.0.wav,ok,2df1ffee96b04fb42eff79dd8ca57292,1762978077.7784111,/m/019jd;/m/056ks2,"[""Boat, Water vehicle;Rowboat, canoe, kayak""]",1,..\data\environment\processed\features\k_WuEN7rANM_30.0_40.0.npy
k_kRSOra2qA,280.0,290.0,https://www.youtube.com/watch?v=k_kRSOra2qA,data\environment\raw\k_kRSOra2qA_280.0_290.0.wav,ok,e4e993465b28de04eef9cf7feddc25d7,1762978086.939712,/m/05zppz;/m/07prgkl;/m/09x0r;/t/dd00129,"[""Male speech, man speaking;Pour;Speech;Outside, rural or natural""]",1,..\data\environment\processed\features\k_kRSOra2qA_280.0_290.0.npy
kbMrZ7BE9hg,40.0,50.0,https://www.youtube.com/watch?v=kbMrZ7BE9hg,data\environment\raw\kbMrZ7BE9hg_40.0_50.0.wav,ok,8b8eaf69d6aeefd32222187d2e9dc086,1762978096.579899,/m/07ppn3j;/m/09x0r;/t/dd00125,"[""Sniff;Speech;Inside, small room""]",1,..\data\environment\processed\features\kbMrZ7BE9hg_40.0_50.0.npy
kcENP3Rs7ng,490.0,500.0,https://www.youtube.com/watch?v=kcENP3Rs7ng,data\environment\raw\kcENP3Rs7ng_490.0_500.0.wav,ok,8e0b50f79eaa9097532e7d96691762b6,1762978105.8619554,/m/07qv4k0;/m/09x0r;/t/dd00125,"[""Scrape;Speech;Inside, small room""]",1,..\data\environment\processed\features\kcENP3Rs7ng_490.0_500.0.npy
keDDfzMRHfg,80.0,90.0,https://www.youtube.com/watch?v=keDDfzMRHfg,data\environment\raw\keDDfzMRHfg_80.0_90.0.wav,ok,6d59544f4b39658d4cf62e09c7083d9e,1762978115.243883,/m/019jd;/m/034srq;/m/03m9d0z;/m/05kq4;/m/0hsrw;/t/dd00092,"[""Boat, Water vehicle;Waves, surf;Wind;Ocean;Sailboat, sailing ship;Wind noise (microphone)""]",1,..\data\environment\processed\features\keDDfzMRHfg_80.0_90.0.npy
kf50dAfvfco,10.0,20.0,https://www.youtube.com/watch?v=kf50dAfvfco,data\environment\raw\kf50dAfvfco_10.0_20.0.wav,ok,74b8ad8199eca32597621fd9e2efffbd,1762978123.6518013,/m/015lz1;/m/0261r1;/t/dd00125,"[""Singing;Babbling;Inside, small room""]",1,..\data\environment\processed\features\kf50dAfvfco_10.0_20.0.npy
kfn6eQFFfg0,20.0,30.0,https://www.youtube.com/watch?v=kfn6eQFFfg0,data\environment\raw\kfn6eQFFfg0_20.0_30.0.wav,ok,d49203a8729b6327d0ab67d449dad422,1762978131.9896111,/m/015p6;/m/020bb7;/m/025rv6n;/m/07pggtn;/m/07qwf61;/m/0dbvp,"[""Bird;Bird vocalization, bird call, bird song;Fowl;Chirp, tweet;Honk;Goose""]",1,..\data\environment\processed\features\kfn6eQFFfg0_20.0_30.0.npy
kg7PouRs2Lg,400.0,410.0,https://www.youtube.com/watch?v=kg7PouRs2Lg,data\environment\raw\kg7PouRs2Lg_400.0_410.0.wav,ok,7353f17e3b53b7b54a1e99deff8d9f00,1762978140.9596384,/m/081rb;/m/09x0r;/t/dd00125,"[""Writing;Speech;Inside, small room""]",1,..\data\environment\processed\features\kg7PouRs2Lg_400.0_410.0.npy
khY9C2H5u9s,70.0,80.0,https://www.youtube.com/watch?v=khY9C2H5u9s,data\environment\raw\khY9C2H5u9s_70.0_80.0.wav,ok,2079e8d7ab7c8a822a001d1f21cbf827,1762978190.0611277,/m/03cl9h;/m/04rlf;/m/04szw;/t/dd00125,"[""Ice cream truck, ice cream van;Music;Musical instrument;Inside, small room""]",1,..\data\environment\processed\features\khY9C2H5u9s_70.0_80.0.npy
kieLTFaCZFU,310.0,320.0,https://www.youtube.com/watch?v=kieLTFaCZFU,data\environment\raw\kieLTFaCZFU_310.0_320.0.wav,ok,d3a8505d029dc94fc8c215496352cf99,1762978199.8024085,/t/dd00121;/t/dd00129,"[""Boing;Outside, rural or natural""]",1,..\data\environment\processed\features\kieLTFaCZFU_310.0_320.0.npy
kjRaoBHgWXQ,30.0,40.0,https://www.youtube.com/watch?v=kjRaoBHgWXQ,data\environment\raw\kjRaoBHgWXQ_30.0_40.0.wav,ok,5ad0f5dc89183f4d5d149045c72817f6,1762978209.4995315,/m/07yv9;/m/0cmf2,"[""Vehicle;Fixed-wing aircraft, airplane""]",1,..\data\environment\processed\features\kjRaoBHgWXQ_30.0_40.0.npy
kjmZxGc7GjU,400.0,410.0,https://www.youtube.com/watch?v=kjmZxGc7GjU,data\environment\raw\kjmZxGc7GjU_400.0_410.0.wav,ok,79b667b5ccba1329fd9f2f4998f37115,1762978219.040607,/m/02g901;/m/09x0r;/t/dd00125,"[""Electric shaver, electric razor;Speech;Inside, small room""]",1,..\data\environment\processed\features\kjmZxGc7GjU_400.0_410.0.npy
kkIRLR_77UQ,120.0,130.0,https://www.youtube.com/watch?v=kkIRLR_77UQ,data\environment\raw\kkIRLR_77UQ_120.0_130.0.wav,ok,6979af00419f66da384d4f8fad27c067,1762978227.6730814,/m/0261r1;/t/dd00125,"[""Babbling;Inside, small room""]",1,..\data\environment\processed\features\kkIRLR_77UQ_120.0_130.0.npy
kkdZ_qz_Rjw,210.0,220.0,https://www.youtube.com/watch?v=kkdZ_qz_Rjw,data\environment\raw\kkdZ_qz_Rjw_210.0_220.0.wav,ok,a6928a6dd8394a56dbb7b2edb53ad104,1762978237.623061,/m/01lsmm;/m/09x0r;/t/dd00125,"[""Scissors;Speech;Inside, small room""]",1,..\data\environment\processed\features\kkdZ_qz_Rjw_210.0_220.0.npy
klZUxsNdcas,340.0,350.0,https://www.youtube.com/watch?v=klZUxsNdcas,data\environment\raw\klZUxsNdcas_340.0_350.0.wav,ok,2a3a3a40693b29fe1a7777a310fa09df,1762978248.4286048,/m/03qtwd;/m/07qfr4h;/m/09x0r,"[""Crowd;Hubbub, speech noise, speech babble;Speech""]",1,..\data\environment\processed\features\klZUxsNdcas_340.0_350.0.npy
klshjoyXTkw,30.0,40.0,https://www.youtube.com/watch?v=klshjoyXTkw,data\environment\raw\klshjoyXTkw_30.0_40.0.wav,ok,db3e6059120c503db2c845a27bcd03be,1762978257.0774858,/m/07qmpdm;/m/07yv9;/m/0k4j;/t/dd00129,"[""Clatter;Vehicle;Car;Outside, rural or natural""]",1,..\data\environment\processed\features\klshjoyXTkw_30.0_40.0.npy
knn0QET_7DY,30.0,40.0,https://www.youtube.com/watch?v=knn0QET_7DY,data\environment\raw\knn0QET_7DY_30.0_40.0.wav,ok,46ca02055e2b49c8b1469130b343dbb0,1762978285.8069246,/m/06mb1;/t/dd00038,"[""Rain;Rain on surface""]",1,..\data\environment\processed\features\knn0QET_7DY_30.0_40.0.npy
koRoV31dRog,40.0,50.0,https://www.youtube.com/watch?v=koRoV31dRog,data\environment\raw\koRoV31dRog_40.0_50.0.wav,ok,5d159b449eef575dfdd3f271b3a75a18,1762978295.5368574,/m/014yck;/m/02mk9;/m/04229;/m/07yv9;/m/0cmf2;/m/0k5j,"[""Aircraft engine;Engine;Jet engine;Vehicle;Fixed-wing aircraft, airplane;Aircraft""]",1,..\data\environment\processed\features\koRoV31dRog_40.0_50.0.npy
kob9fEpULI4,80.0,90.0,https://www.youtube.com/watch?v=kob9fEpULI4,data\environment\raw\kob9fEpULI4_80.0_90.0.wav,ok,34b1738c3846a73ba63efd26394bacde,1762978304.1029038,/m/03fwl;/m/0ch8v;/m/0jbk,"[""Goat;Livestock, farm animals, working animals;Animal""]",1,..\data\environment\processed\features\kob9fEpULI4_80.0_90.0.npy
kr6MJI36ge4,30.0,40.0,https://www.youtube.com/watch?v=kr6MJI36ge4,data\environment\raw\kr6MJI36ge4_30.0_40.0.wav,ok,d0411e43ceab7100aa9f0513fa27e616,1762978312.7194102,/t/dd00134,"[""Car passing by""]",1,..\data\environment\processed\features\kr6MJI36ge4_30.0_40.0.npy
kseqhhdlsg0,130.0,140.0,https://www.youtube.com/watch?v=kseqhhdlsg0,data\environment\raw\kseqhhdlsg0_130.0_140.0.wav,ok,7228f0b3822d642e5211391870a85d8b,1762978321.2011485,/m/06mb1;/m/07r10fb;/t/dd00038,"[""Rain;Raindrop;Rain on surface""]",1,..\data\environment\processed\features\kseqhhdlsg0_130.0_140.0.npy
kvaX9gWrqJs,240.0,250.0,https://www.youtube.com/watch?v=kvaX9gWrqJs,data\environment\raw\kvaX9gWrqJs_240.0_250.0.wav,ok,443945f3b5011b4d593d2f73c449903a,1762978329.8583734,/m/0642b4;/m/09x0r;/m/0jb2l,"[""Cupboard open or close;Speech;Thunderstorm""]",1,..\data\environment\processed\features\kvaX9gWrqJs_240.0_250.0.npy
kw5kCegHsyk,40.0,50.0,https://www.youtube.com/watch?v=kw5kCegHsyk,data\environment\raw\kw5kCegHsyk_40.0_50.0.wav,ok,0ce11db44c06b8c1d78093ad0091bfbb,1762978339.4117005,/m/012f08;/m/02mk9;/m/07yv9;/m/0k4j;/t/dd00066,"[""Motor vehicle (road);Engine;Vehicle;Car;Medium engine (mid frequency)""]",1,..\data\environment\processed\features\kw5kCegHsyk_40.0_50.0.npy
kwhrIqyjI3I,90.0,100.0,https://www.youtube.com/watch?v=kwhrIqyjI3I,data\environment\raw\kwhrIqyjI3I_90.0_100.0.wav,ok,7b41589c5b3aee54dae024a0f70c4df7,1762978348.812519,/m/04rlf;/m/07hvw1;/m/09x0r,"[""Music;Field recording;Speech""]",1,..\data\environment\processed\features\kwhrIqyjI3I_90.0_100.0.npy
kwy6BPrJXtw,90.0,100.0,https://www.youtube.com/watch?v=kwy6BPrJXtw,data\environment\raw\kwy6BPrJXtw_90.0_100.0.wav,ok,f67398b53a2dacaed0e61b5e814e7286,1762978357.1969666,/m/07pqn27;/t/dd00125,"[""Bouncing;Inside, small room""]",1,..\data\environment\processed\features\kwy6BPrJXtw_90.0_100.0.npy
kyTQBpg2-rc,0.0,10.0,https://www.youtube.com/watch?v=kyTQBpg2-rc,data\environment\raw\kyTQBpg2-rc_0.0_10.0.wav,ok,4b923d7929338f7894398f17d795b9b5,1762978365.6363807,/m/04rlf;/m/07pqn27;/m/09x0r;/t/dd00125,"[""Music;Bouncing;Speech;Inside, small room""]",1,..\data\environment\processed\features\kyTQBpg2-rc_0.0_10.0.npy
kylGSfigW9E,210.0,220.0,https://www.youtube.com/watch?v=kylGSfigW9E,data\environment\raw\kylGSfigW9E_210.0_220.0.wav,ok,3c119acae0c5b2c4656892cad4b76560,1762978375.8958445,/m/01g50p;/m/06d_3;/m/07jdr;/m/07rwm0c;/t/dd00048,"[""Railroad car, train wagon;Rail transport;Train;Clickety-clack;Train wheels squealing""]",1,..\data\environment\processed\features\kylGSfigW9E_210.0_220.0.npy
l21f-RphoQU,60.0,70.0,https://www.youtube.com/watch?v=l21f-RphoQU,data\environment\raw\l21f-RphoQU_60.0_70.0.wav,ok,aba57cdae359c4fd7b14445bc8cd1ca9,1762978405.745058,/m/02_41;/m/03m9d0z;/t/dd00092,"[""Fire;Wind;Wind noise (microphone)""]",1,..\data\environment\processed\features\l21f-RphoQU_60.0_70.0.npy
l4P7f1VgSSU,380.0,390.0,https://www.youtube.com/watch?v=l4P7f1VgSSU,data\environment\raw\l4P7f1VgSSU_380.0_390.0.wav,ok,0dfc98368eb9ad419aa27af90b152f59,1762978415.672528,/m/07phhsh;/m/07yv9;/t/dd00129,"[""Rumble;Vehicle;Outside, rural or natural""]",1,..\data\environment\processed\features\l4P7f1VgSSU_380.0_390.0.npy
l4RrlP_y7mo,160.0,170.0,https://www.youtube.com/watch?v=l4RrlP_y7mo,data\environment\raw\l4RrlP_y7mo_160.0_170.0.wav,ok,3407a77f18347ecdd42156782e891581,1762978425.7551882,/m/09x0r;/m/0xzly;/t/dd00125,"[""Speech;Maraca;Inside, small room""]",1,..\data\environment\processed\features\l4RrlP_y7mo_160.0_170.0.npy
l4Z5jciACfM,550.0,560.0,https://www.youtube.com/watch?v=l4Z5jciACfM,data\environment\raw\l4Z5jciACfM_550.0_560.0.wav,ok,64e2b6f2315e78fa85e89dccf1fe0389,1762978434.833254,/m/034srq;/m/03m9d0z;/m/05kq4;/t/dd00092,"[""Waves, surf;Wind;Ocean;Wind noise (microphone)""]",1,..\data\environment\processed\features\l4Z5jciACfM_550.0_560.0.npy
l4ZGhLhhoHw,13.0,23.0,https://www.youtube.com/watch?v=l4ZGhLhhoHw,data\environment\raw\l4ZGhLhhoHw_13.0_23.0.wav,ok,212fe489a0928701aeccc71ffa9003b3,1762978444.7283688,/m/015p6;/m/020bb7;/m/07r_25d;/m/0h0rv,"[""Bird;Bird vocalization, bird call, bird song;Coo;Pigeon, dove""]",1,..\data\environment\processed\features\l4ZGhLhhoHw_13.0_23.0.npy
l5IEFoQ_BTQ,340.0,350.0,https://www.youtube.com/watch?v=l5IEFoQ_BTQ,data\environment\raw\l5IEFoQ_BTQ_340.0_350.0.wav,ok,9dd678cabc62bf9d562ba38b5ad28080,1762978453.031499,/m/01g50p;/m/0284vy3;/m/06d_3;/m/07jdr;/t/dd00048,"[""Railroad car, train wagon;Train horn;Rail transport;Train;Train wheels squealing""]",1,..\data\environment\processed\features\l5IEFoQ_BTQ_340.0_350.0.npy
l6-5TsLJ4HY,200.0,210.0,https://www.youtube.com/watch?v=l6-5TsLJ4HY,data\environment\raw\l6-5TsLJ4HY_200.0_210.0.wav,ok,f518ab8a2f4fe4ecbc6c627e0cca9493,1762978482.2036262,/m/0195fx;/m/01g50p;/m/06d_3;/m/07jdr;/t/dd00048,"[""Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Train wheels squealing""]",1,..\data\environment\processed\features\l6-5TsLJ4HY_200.0_210.0.npy
l7IGRkRU1w0,500.0,510.0,https://www.youtube.com/watch?v=l7IGRkRU1w0,data\environment\raw\l7IGRkRU1w0_500.0_510.0.wav,ok,ea56d8504b48ab9937f8f01ad6a90431,1762978512.1428251,/m/09x0r;/m/0dv3j;/t/dd00125,"[""Speech;Boiling;Inside, small room""]",1,..\data\environment\processed\features\l7IGRkRU1w0_500.0_510.0.npy
l8wsUOakfFM,130.0,140.0,https://www.youtube.com/watch?v=l8wsUOakfFM,data\environment\raw\l8wsUOakfFM_130.0_140.0.wav,ok,b84d1dc0017ab6feedbfeeee976e0c1a,1762978542.6928484,/m/015p6;/m/03fwl;/m/07bgp;/m/0ch8v;/m/0jbk,"[""Bird;Goat;Sheep;Livestock, farm animals, working animals;Animal""]",1,..\data\environment\processed\features\l8wsUOakfFM_130.0_140.0.npy
lGttYO2WqCk,30.0,40.0,https://www.youtube.com/watch?v=lGttYO2WqCk,data\environment\raw\lGttYO2WqCk_30.0_40.0.wav,ok,2821ba3f34f7a872ef6d88ae41fc38c1,1762978570.8662348,/m/03qtwd;/m/053hz1;/t/dd00135,"[""Crowd;Cheering;Children shouting""]",1,..\data\environment\processed\features\lGttYO2WqCk_30.0_40.0.npy
lGvrHKtXocU,30.0,40.0,https://www.youtube.com/watch?v=lGvrHKtXocU,data\environment\raw\lGvrHKtXocU_30.0_40.0.wav,ok,157f161355873e5f1821921c38d23a02,1762978580.436332,/m/06h7j;/m/09x0r;/t/dd00128,"[""Run;Speech;Outside, urban or manmade""]",1,..\data\environment\processed\features\lGvrHKtXocU_30.0_40.0.npy
lIk_-vI43S8,90.0,100.0,https://www.youtube.com/watch?v=lIk_-vI43S8,data\environment\raw\lIk_-vI43S8_90.0_100.0.wav,ok,51f65dacd0e3311895dfc185d0748472,1762978590.601898,/m/0btp2;/m/0ytgt,"[""Traffic noise, roadway noise;Child speech, kid speaking""]",1,..\data\environment\processed\features\lIk_-vI43S8_90.0_100.0.npy
lPCl9s_Ea8A,110.0,120.0,https://www.youtube.com/watch?v=lPCl9s_Ea8A,data\environment\raw\lPCl9s_Ea8A_110.0_120.0.wav,ok,b1c05ea621d8ac78551f8014e71c541c,1762978619.808921,/m/015jpf;/m/09x0r;/t/dd00125,"[""Dial tone;Speech;Inside, small room""]",1,..\data\environment\processed\features\lPCl9s_Ea8A_110.0_120.0.npy
lQ9Pg649MhE,40.0,50.0,https://www.youtube.com/watch?v=lQ9Pg649MhE,data\environment\raw\lQ9Pg649MhE_40.0_50.0.wav,ok,ba5a2ff438b6f692588ddb691a6f6fd5,1762978629.2306936,/m/07r660_;/m/07sq110;/m/09x0r;/t/dd00125,"[""Giggle;Belly laugh;Speech;Inside, small room""]",1,..\data\environment\processed\features\lQ9Pg649MhE_40.0_50.0.npy
lQcjnPc2raA,30.0,40.0,https://www.youtube.com/watch?v=lQcjnPc2raA,data\environment\raw\lQcjnPc2raA_30.0_40.0.wav,ok,87b72c64f7db10dc6233aa70502f0d77,1762978638.0163803,/m/01g50p;/m/06d_3;/m/07jdr;/m/07yv9;/m/0btp2,"[""Railroad car, train wagon;Rail transport;Train;Vehicle;Traffic noise, roadway noise""]",1,..\data\environment\processed\features\lQcjnPc2raA_30.0_40.0.npy
lTAUV1Yj4NE,170.0,180.0,https://www.youtube.com/watch?v=lTAUV1Yj4NE,data\environment\raw\lTAUV1Yj4NE_170.0_180.0.wav,ok,7f7d02b7812703e99855b860885fb070,1762978647.4940846,/m/07rqsjt;/m/07yv9;/m/09x0r;/m/0k4j;/m/0ltv;/t/dd00128,"[""Whoosh, swoosh, swish;Vehicle;Speech;Car;Race car, auto racing;Outside, urban or manmade""]",1,..\data\environment\processed\features\lTAUV1Yj4NE_170.0_180.0.npy
lUtyXvi7N_s,30.0,40.0,https://www.youtube.com/watch?v=lUtyXvi7N_s,data\environment\raw\lUtyXvi7N_s_30.0_40.0.wav,ok,424d18dfeab80638e41c10bd54f7d70a,1762978656.082592,/m/01x3z;/m/04rlf;/t/dd00125,"[""Clock;Music;Inside, small room""]",1,..\data\environment\processed\features\lUtyXvi7N_s_30.0_40.0.npy
lVCUaqXeBjY,70.0,80.0,https://www.youtube.com/watch?v=lVCUaqXeBjY,data\environment\raw\lVCUaqXeBjY_70.0_80.0.wav,ok,e00aabd0bc3db2897c0a140b08dd2246,1762978665.6966512,/m/03qtwd;/m/053hz1;/t/dd00135,"[""Crowd;Cheering;Children shouting""]",1,..\data\environment\processed\features\lVCUaqXeBjY_70.0_80.0.npy
lWDYbFDhV8k,20.0,30.0,https://www.youtube.com/watch?v=lWDYbFDhV8k,data\environment\raw\lWDYbFDhV8k_20.0_30.0.wav,ok,efcc2d9fc75446a5736152c7fc981507,1762978675.6736035,/m/02_41;/m/03m9d0z;/t/dd00092,"[""Fire;Wind;Wind noise (microphone)""]",1,..\data\environment\processed\features\lWDYbFDhV8k_20.0_30.0.npy
lWYgNQCQqIA,10.0,20.0,https://www.youtube.com/watch?v=lWYgNQCQqIA,data\environment\raw\lWYgNQCQqIA_10.0_20.0.wav,ok,3481ecd42f479ea6f9d2923166d7fd0b,1762978685.3811839,/m/01yrx;/m/02yds9;/m/068hy;/m/0jbk;/t/dd00125,"[""Cat;Purr;Domestic animals, pets;Animal;Inside, small room""]",1,..\data\environment\processed\features\lWYgNQCQqIA_10.0_20.0.npy
lXkN24jlJM4,270.0,280.0,https://www.youtube.com/watch?v=lXkN24jlJM4,data\environment\raw\lXkN24jlJM4_270.0_280.0.wav,ok,cd42af63e95b563f8c5abb6df66ee486,1762978694.0981793,/m/04rlf;/m/07rrh0c;/t/dd00126,"[""Music;Thunk;Inside, large room or hall""]",1,..\data\environment\processed\features\lXkN24jlJM4_270.0_280.0.npy
lYP-Xc9mYCA,450.0,460.0,https://www.youtube.com/watch?v=lYP-Xc9mYCA,data\environment\raw\lYP-Xc9mYCA_450.0_460.0.wav,ok,2787266dca7267aa0cc62517a0ec44af,1762978703.9393153,/m/07s2xch;/t/dd00128,"[""Groan;Outside, urban or manmade""]",1,..\data\environment\processed\features\lYP-Xc9mYCA_450.0_460.0.npy
l_Klfaet9ow,80.0,90.0,https://www.youtube.com/watch?v=l_Klfaet9ow,data\environment\raw\l_Klfaet9ow_80.0_90.0.wav,ok,1f288b87ec5a51b35b669b68da39743a,1762978713.0309143,/m/06_fw;/m/09x0r;/t/dd00128,"[""Skateboard;Speech;Outside, urban or manmade""]",1,..\data\environment\processed\features\l_Klfaet9ow_80.0_90.0.npy
