clip_id,audio_path,label,source,duration,seg_start,seg_end
chime6_S04_0437,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4370.0,4380.0
chime6_S04_0438,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4380.0,4390.0
chime6_S04_0439,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4390.0,4400.0
chime6_S04_0440,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4400.0,4410.0
chime6_S04_0441,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4410.0,4420.0
chime6_S04_0442,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4420.0,4430.0
chime6_S04_0443,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4430.0,4440.0
chime6_S04_0444,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4440.0,4450.0
chime6_S04_0445,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4450.0,4460.0
chime6_S04_0446,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4460.0,4470.0
chime6_S04_0447,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4470.0,4480.0
chime6_S04_0448,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4480.0,4490.0
chime6_S04_0449,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4490.0,4500.0
chime6_S04_0450,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4500.0,4510.0
chime6_S04_0451,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4510.0,4520.0
chime6_S04_0452,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4520.0,4530.0
chime6_S04_0453,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4530.0,4540.0
chime6_S04_0454,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4540.0,4550.0
chime6_S04_0455,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4550.0,4560.0
chime6_S04_0456,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4560.0,4570.0
chime6_S04_0457,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4570.0,4580.0
chime6_S04_0458,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4580.0,4590.0
chime6_S04_0459,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4590.0,4600.0
chime6_S04_0460,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4600.0,4610.0
chime6_S04_0461,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4610.0,4620.0
chime6_S04_0462,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4620.0,4630.0
chime6_S04_0463,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4630.0,4640.0
chime6_S04_0464,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4640.0,4650.0
chime6_S04_0465,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4650.0,4660.0
chime6_S04_0466,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4660.0,4670.0
chime6_S04_0467,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4670.0,4680.0
chime6_S04_0468,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4680.0,4690.0
chime6_S04_0469,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4690.0,4700.0
chime6_S04_0470,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4700.0,4710.0
chime6_S04_0471,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4710.0,4720.0
chime6_S04_0472,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4720.0,4730.0
chime6_S04_0473,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4730.0,4740.0
chime6_S04_0474,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4740.0,4750.0
chime6_S04_0475,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4750.0,4760.0
chime6_S04_0476,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4760.0,4770.0
chime6_S04_0477,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4770.0,4780.0
chime6_S04_0478,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4780.0,4790.0
chime6_S04_0479,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4790.0,4800.0
chime6_S04_0480,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4800.0,4810.0
chime6_S04_0481,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4810.0,4820.0
chime6_S04_0482,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4820.0,4830.0
chime6_S04_0483,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4830.0,4840.0
chime6_S04_0484,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4840.0,4850.0
chime6_S04_0485,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4850.0,4860.0
chime6_S04_0486,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4860.0,4870.0
chime6_S04_0487,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4870.0,4880.0
chime6_S04_0488,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4880.0,4890.0
chime6_S04_0489,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4890.0,4900.0
chime6_S04_0490,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4900.0,4910.0
chime6_S04_0491,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4910.0,4920.0
chime6_S04_0492,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4920.0,4930.0
chime6_S04_0493,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4930.0,4940.0
chime6_S04_0494,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4940.0,4950.0
chime6_S04_0495,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4950.0,4960.0
chime6_S04_0496,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4960.0,4970.0
chime6_S04_0497,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4970.0,4980.0
chime6_S04_0498,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4980.0,4990.0
chime6_S04_0499,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,4990.0,5000.0
chime6_S04_0500,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5000.0,5010.0
chime6_S04_0501,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5010.0,5020.0
chime6_S04_0502,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5020.0,5030.0
chime6_S04_0503,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5030.0,5040.0
chime6_S04_0504,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5040.0,5050.0
chime6_S04_0505,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5050.0,5060.0
chime6_S04_0506,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5060.0,5070.0
chime6_S04_0507,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5070.0,5080.0
chime6_S04_0508,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5080.0,5090.0
chime6_S04_0509,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5090.0,5100.0
chime6_S04_0510,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5100.0,5110.0
chime6_S04_0511,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5110.0,5120.0
chime6_S04_0512,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5120.0,5130.0
chime6_S04_0513,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5130.0,5140.0
chime6_S04_0514,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5140.0,5150.0
chime6_S04_0515,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5150.0,5160.0
chime6_S04_0516,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5160.0,5170.0
chime6_S04_0517,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5170.0,5180.0
chime6_S04_0518,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5180.0,5190.0
chime6_S04_0519,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5190.0,5200.0
chime6_S04_0520,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5200.0,5210.0
chime6_S04_0521,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5210.0,5220.0
chime6_S04_0522,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5220.0,5230.0
chime6_S04_0523,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5230.0,5240.0
chime6_S04_0524,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5240.0,5250.0
chime6_S04_0525,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5250.0,5260.0
chime6_S04_0526,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5260.0,5270.0
chime6_S04_0527,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5270.0,5280.0
chime6_S04_0528,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5280.0,5290.0
chime6_S04_0529,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5290.0,5300.0
chime6_S04_0530,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5300.0,5310.0
chime6_S04_0531,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5310.0,5320.0
chime6_S04_0532,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5320.0,5330.0
chime6_S04_0533,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5330.0,5340.0
chime6_S04_0534,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5340.0,5350.0
chime6_S04_0535,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5350.0,5360.0
chime6_S04_0536,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5360.0,5370.0
chime6_S04_0537,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5370.0,5380.0
chime6_S04_0538,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5380.0,5390.0
chime6_S04_0539,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5390.0,5400.0
chime6_S04_0540,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5400.0,5410.0
chime6_S04_0541,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5410.0,5420.0
chime6_S04_0542,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5420.0,5430.0
chime6_S04_0543,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5430.0,5440.0
chime6_S04_0544,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5440.0,5450.0
chime6_S04_0545,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5450.0,5460.0
chime6_S04_0546,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5460.0,5470.0
chime6_S04_0547,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5470.0,5480.0
chime6_S04_0548,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5480.0,5490.0
chime6_S04_0549,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5490.0,5500.0
chime6_S04_0550,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5500.0,5510.0
chime6_S04_0551,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5510.0,5520.0
chime6_S04_0552,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5520.0,5530.0
chime6_S04_0553,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5530.0,5540.0
chime6_S04_0554,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5540.0,5550.0
chime6_S04_0555,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5550.0,5560.0
chime6_S04_0556,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5560.0,5570.0
chime6_S04_0557,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5570.0,5580.0
chime6_S04_0558,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5580.0,5590.0
chime6_S04_0559,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5590.0,5600.0
chime6_S04_0560,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5600.0,5610.0
chime6_S04_0561,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5610.0,5620.0
chime6_S04_0562,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5620.0,5630.0
chime6_S04_0563,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5630.0,5640.0
chime6_S04_0564,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5640.0,5650.0
chime6_S04_0565,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5650.0,5660.0
chime6_S04_0566,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5660.0,5670.0
chime6_S04_0567,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5670.0,5680.0
chime6_S04_0568,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5680.0,5690.0
chime6_S04_0569,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5690.0,5700.0
chime6_S04_0570,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5700.0,5710.0
chime6_S04_0571,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5710.0,5720.0
chime6_S04_0572,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5720.0,5730.0
chime6_S04_0573,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5730.0,5740.0
chime6_S04_0574,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5740.0,5750.0
chime6_S04_0575,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5750.0,5760.0
chime6_S04_0576,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5760.0,5770.0
chime6_S04_0577,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5770.0,5780.0
chime6_S04_0578,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5780.0,5790.0
chime6_S04_0579,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5790.0,5800.0
chime6_S04_0580,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5800.0,5810.0
chime6_S04_0581,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5810.0,5820.0
chime6_S04_0582,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5820.0,5830.0
chime6_S04_0583,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5830.0,5840.0
chime6_S04_0584,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5840.0,5850.0
chime6_S04_0585,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5850.0,5860.0
chime6_S04_0586,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5860.0,5870.0
chime6_S04_0587,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5870.0,5880.0
chime6_S04_0588,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5880.0,5890.0
chime6_S04_0589,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5890.0,5900.0
chime6_S04_0590,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5900.0,5910.0
chime6_S04_0591,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5910.0,5920.0
chime6_S04_0592,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5920.0,5930.0
chime6_S04_0593,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5930.0,5940.0
chime6_S04_0594,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5940.0,5950.0
chime6_S04_0595,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5950.0,5960.0
chime6_S04_0596,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5960.0,5970.0
chime6_S04_0597,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5970.0,5980.0
chime6_S04_0598,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5980.0,5990.0
chime6_S04_0599,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,5990.0,6000.0
chime6_S04_0600,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6000.0,6010.0
chime6_S04_0601,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6010.0,6020.0
chime6_S04_0602,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6020.0,6030.0
chime6_S04_0603,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6030.0,6040.0
chime6_S04_0604,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6040.0,6050.0
chime6_S04_0605,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6050.0,6060.0
chime6_S04_0606,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6060.0,6070.0
chime6_S04_0607,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6070.0,6080.0
chime6_S04_0608,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6080.0,6090.0
chime6_S04_0609,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6090.0,6100.0
chime6_S04_0610,data\speech\CHiME6\train\CHiME6_train\CHiME6\audio\train\S04_U06.CH1.wav,multi_speaker,chime6,10.0,6100.0,6110.0
